Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
1.1734677633146318,-0.07583925342431172,-1.5609966412935898,1.2930376605153815,0.8189964183014599,0.6690311369878303,-0.8371974734147459,1.582092271185816,0.29074302920848394,0.4057460998799136,-1.0575373632395262,-0.3076835003523218,-0.6594612859046183,-1.5764828552771208,1.964723115003285,-0.3514093545804413,0.3926553344998084,0.7330291159374148,1.1698862587518086,69.0
-0.6619205554535926,0.5318439132277174,1.3145234874051286,-0.1405062949752397,0.8189964183014599,-0.016738754203148073,1.3146034781706022,0.14147241363636096,0.29074302920848394,0.4057460998799136,-1.0575373632395262,1.334849125265881,-0.6594612859046183,-0.26046455009001235,0.030378542948075953,-0.3514093545804413,-0.8906986808567079,0.7330291159374148,1.1698862587518086,69.0
0.33920034569271157,0.6186557941780073,-1.5609966412935898,-0.1405062949752397,-1.220775528316455,0.6690311369878303,0.5510612050274142,-1.2991474439130943,0.29074302920848394,-0.40497909402002724,-1.0575373632395262,-0.3076835003523218,-0.6594612859046183,-0.26046455009001235,-1.903966029107133,-0.3514093545804413,0.3926553344998084,2.2196211641834767,-0.8546222145629616,66.0
-0.32821358840482456,1.7472102465317758,1.3145234874051286,-0.1405062949752397,0.8189964183014599,2.040570919369787,0.7593000067937382,0.14147241363636096,0.29074302920848394,-0.40497909402002724,0.2892300981390029,-0.3076835003523218,-0.6594612859046183,-0.26046455009001235,0.030378542948075953,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,-0.8546222145629616,72.0
2.508295631509704,-0.1626511343746016,1.3145234874051286,-1.574050250465861,0.8189964183014599,2.040570919369787,1.6616681477811424,0.14147241363636096,0.29074302920848394,-0.40497909402002724,-1.0575373632395262,-0.3076835003523218,1.5161023195922028,1.0555537550970961,-0.9367937430795285,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,-0.8546222145629616,72.0
-0.49506707192920857,1.0527151989294568,-0.12323657694423067,-0.1405062949752397,-1.220775528316455,-0.016738754203148073,-0.6289586716484219,-1.2991474439130943,0.29074302920848394,0.4057460998799136,-1.0575373632395262,-1.9502161259705244,-0.6594612859046183,-1.5764828552771208,0.030378542948075953,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,-0.8546222145629616,66.0
-0.32821358840482456,-0.24946301532489149,1.3145234874051286,-0.1405062949752397,0.8189964183014599,-2.0740484277760833,0.3428224032610902,0.14147241363636096,0.29074302920848394,-0.40497909402002724,0.2892300981390029,-1.9502161259705244,1.5161023195922028,-1.5764828552771208,-0.9367937430795285,-0.3514093545804413,0.3926553344998084,-0.753562932308647,-0.8546222145629616,66.0
0.5060538292170956,0.8790914370288769,-0.12323657694423067,-0.1405062949752397,-1.220775528316455,-0.016738754203148073,0.9675388085600622,-1.2991474439130943,0.29074302920848394,0.4057460998799136,1.6359975595175322,-0.3076835003523218,-0.6594612859046183,1.0555537550970961,0.9975508289756804,-0.3514093545804413,0.3926553344998084,0.7330291159374148,1.1698862587518086,71.0
0.33920034569271157,-1.2043937057780802,-0.12323657694423067,-0.1405062949752397,-1.220775528316455,-0.7025086453941265,-0.8371974734147459,1.582092271185816,0.29074302920848394,-0.40497909402002724,-1.0575373632395262,-0.3076835003523218,1.5161023195922028,-0.26046455009001235,1.964723115003285,-0.3514093545804413,1.6760093498563247,2.2196211641834767,-0.8546222145629616,64.0
-0.32821358840482456,-0.33627489627518137,-0.12323657694423067,1.2930376605153815,0.8189964183014599,-0.016738754203148073,0.4816482711053062,1.582092271185816,0.29074302920848394,0.4057460998799136,0.2892300981390029,1.334849125265881,-0.6594612859046183,-0.26046455009001235,0.9975508289756804,-0.3514093545804413,1.6760093498563247,-0.753562932308647,1.1698862587518086,70.0
0.5060538292170956,1.4867746036809062,-0.12323657694423067,-0.1405062949752397,0.8189964183014599,1.3548010281788088,1.4534293460148182,0.14147241363636096,0.29074302920848394,0.4057460998799136,0.2892300981390029,1.334849125265881,1.5161023195922028,-0.26046455009001235,0.9975508289756804,-0.3514093545804413,0.3926553344998084,-0.753562932308647,-0.8546222145629616,74.0
-0.8287740389779766,-0.596710539126051,-0.12323657694423067,1.2930376605153815,-1.220775528316455,-0.016738754203148073,1.4534293460148182,-1.2991474439130943,0.29074302920848394,-0.40497909402002724,-1.0575373632395262,-0.3076835003523218,-0.6594612859046183,-1.5764828552771208,-0.9367937430795285,-0.3514093545804413,0.3926553344998084,-0.753562932308647,-0.8546222145629616,64.0
0.33920034569271157,-1.3780174676786598,-1.5609966412935898,-0.1405062949752397,0.8189964183014599,0.6690311369878303,1.1063646764042783,-1.2991474439130943,0.29074302920848394,-1.215704287919968,-1.0575373632395262,-0.3076835003523218,-0.6594612859046183,-0.26046455009001235,0.9975508289756804,-0.3514093545804413,0.3926553344998084,0.7330291159374148,1.1698862587518086,63.0
1.0066142797902478,-0.596710539126051,1.3145234874051286,-0.1405062949752397,-1.220775528316455,0.6690311369878303,1.1063646764042783,0.14147241363636096,0.29074302920848394,2.027196487679795,-1.0575373632395262,-1.9502161259705244,-0.6594612859046183,-0.26046455009001235,1.964723115003285,-0.3514093545804413,-0.8906986808567079,0.7330291159374148,-0.8546222145629616,69.0
-1.3293344895511288,-0.07583925342431172,1.3145234874051286,-0.1405062949752397,-1.220775528316455,-1.388278536585105,-1.323088010869502,1.582092271185816,0.29074302920848394,-0.40497909402002724,-1.0575373632395262,-1.9502161259705244,-0.6594612859046183,1.0555537550970961,1.964723115003285,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,1.1698862587518086,64.0
-1.3293344895511288,0.3582201513271377,-0.12323657694423067,1.2930376605153815,-1.220775528316455,-0.7025086453941265,0.8981258746379542,1.582092271185816,-3.4388125760508315,0.4057460998799136,1.6359975595175322,1.334849125265881,-0.6594612859046183,1.0555537550970961,-0.9367937430795285,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,-0.8546222145629616,67.0
0.5060538292170956,-0.07583925342431172,-1.5609966412935898,-0.1405062949752397,0.8189964183014599,-0.016738754203148073,-0.6289586716484219,1.582092271185816,0.29074302920848394,-0.40497909402002724,1.6359975595175322,-0.3076835003523218,1.5161023195922028,1.0555537550970961,0.030378542948075953,-0.3514093545804413,1.6760093498563247,-0.753562932308647,-0.8546222145629616,68.0
-0.9956275225023606,1.573586484631196,-1.5609966412935898,-0.1405062949752397,-1.220775528316455,-0.016738754203148073,1.5922552138590342,0.14147241363636096,-3.4388125760508315,-1.215704287919968,0.2892300981390029,1.334849125265881,-0.6594612859046183,1.0555537550970961,0.030378542948075953,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,-0.8546222145629616,68.0
1.0066142797902478,-1.4648293486289499,-0.12323657694423067,1.2930376605153815,0.8189964183014599,1.3548010281788088,-0.07365520027155784,0.14147241363636096,0.29074302920848394,-0.40497909402002724,-1.0575373632395262,-0.3076835003523218,1.5161023195922028,1.0555537550970961,0.9975508289756804,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,1.1698862587518086,67.0
0.33920034569271157,-1.5516412295792397,1.3145234874051286,-1.574050250465861,-1.220775528316455,0.6690311369878303,0.06517066757265817,0.14147241363636096,0.29074302920848394,-0.40497909402002724,0.2892300981390029,-1.9502161259705244,-0.6594612859046183,-0.26046455009001235,0.030378542948075953,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,-0.8546222145629616,63.0
-0.16136010488044053,0.8790914370288769,-0.12323657694423067,-0.1405062949752397,-1.220775528316455,0.6690311369878303,0.20399653541687418,0.14147241363636096,0.29074302920848394,-0.40497909402002724,-1.0575373632395262,-0.3076835003523218,1.5161023195922028,-0.26046455009001235,0.030378542948075953,-0.3514093545804413,-0.8906986808567079,0.7330291159374148,-0.8546222145629616,67.0
-1.1624810060267448,-0.9439580629272105,-0.12323657694423067,-1.574050250465861,-1.220775528316455,-1.388278536585105,-0.35130693595998985,0.14147241363636096,0.29074302920848394,-1.215704287919968,0.2892300981390029,1.334849125265881,1.5161023195922028,-1.5764828552771208,-0.9367937430795285,-0.3514093545804413,0.3926553344998084,-0.753562932308647,-0.8546222145629616,61.0
1.8408816974121678,0.010972627525978164,1.3145234874051286,1.2930376605153815,0.8189964183014599,-0.7025086453941265,-1.2536750769473939,-1.2991474439130943,0.29074302920848394,-0.40497909402002724,0.2892300981390029,1.334849125265881,1.5161023195922028,1.0555537550970961,0.030378542948075953,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,1.1698862587518086,72.0
-0.16136010488044053,0.27140827037684784,-1.5609966412935898,-0.1405062949752397,-1.220775528316455,-0.016738754203148073,0.20399653541687418,1.582092271185816,-3.4388125760508315,0.4057460998799136,-1.0575373632395262,1.334849125265881,-0.6594612859046183,1.0555537550970961,0.9975508289756804,-0.3514093545804413,1.6760093498563247,0.7330291159374148,-0.8546222145629616,67.0
-0.6619205554535926,0.18459638942655793,1.3145234874051286,-1.574050250465861,-1.220775528316455,-2.0740484277760833,-0.7677845394926379,-1.2991474439130943,0.29074302920848394,-0.40497909402002724,0.2892300981390029,-1.9502161259705244,1.5161023195922028,-0.26046455009001235,-0.9367937430795285,-0.3514093545804413,1.6760093498563247,0.7330291159374148,-0.8546222145629616,65.0
1.8408816974121678,1.3131508417803264,-0.12323657694423067,-0.1405062949752397,-1.220775528316455,-1.388278536585105,1.6616681477811424,0.14147241363636096,0.29074302920848394,-0.40497909402002724,0.2892300981390029,-0.3076835003523218,1.5161023195922028,-0.26046455009001235,0.9975508289756804,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,1.1698862587518086,74.0
-0.16136010488044053,-0.24946301532489149,-0.12323657694423067,-1.574050250465861,0.8189964183014599,-0.016738754203148073,-1.4619138787137178,-1.2991474439130943,0.29074302920848394,0.4057460998799136,-1.0575373632395262,-0.3076835003523218,1.5161023195922028,1.0555537550970961,0.9975508289756804,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,1.1698862587518086,64.0
0.5060538292170956,0.44503203227742755,-1.5609966412935898,1.2930376605153815,-1.220775528316455,-0.016738754203148073,1.5922552138590342,1.582092271185816,-3.4388125760508315,0.4057460998799136,-1.0575373632395262,-0.3076835003523218,-0.6594612859046183,-1.5764828552771208,0.030378542948075953,-0.3514093545804413,1.6760093498563247,0.7330291159374148,1.1698862587518086,69.0
0.005493378643943494,0.3582201513271377,1.3145234874051286,1.2930376605153815,-1.220775528316455,-0.7025086453941265,-0.9760233412589618,0.14147241363636096,0.29074302920848394,1.2164712937798545,0.2892300981390029,-0.3076835003523218,1.5161023195922028,-0.26046455009001235,-0.9367937430795285,-0.3514093545804413,-0.8906986808567079,-0.753562932308647,-0.8546222145629616,69.0
0.1723468621683275,-0.5098986581757611,-0.12323657694423067,-1.574050250465861,0.8189964183014599,0.6690311369878303,-0.35130693595998985,0.14147241363636096,0.29074302920848394,-0.40497909402002724,0.2892300981390029,-0.3076835003523218,-0.6594612859046183,-0.26046455009001235,0.030378542948075953,-0.3514093545804413,1.6760093498563247,2.2196211641834767,-0.8546222145629616,65.0
-1.9967484236486648,-0.24946301532489149,1.3145234874051286,-0.1405062949752397,0.8189964183014599,-0.7025086453941265,0.8287129407158462,0.14147241363636096,0.29074302920848394,-1.215704287919968,-1.0575373632395262,-0.3076835003523218,-0.6594612859046183,-0.26046455009001235,-0.9367937430795285,-0.3514093545804413,-0.8906986808567079,0.7330291159374148,-0.8546222145629616,63.0
-0.49506707192920857,-0.07583925342431172,1.3145234874051286,1.2930376605153815,-1.220775528316455,-1.388278536585105,-0.42071986988209786,0.14147241363636096,0.29074302920848394,2.027196487679795,-1.0575373632395262,-0.3076835003523218,-0.6594612859046183,-1.5764828552771208,0.030378542948075953,-0.3514093545804413,1.6760093498563247,-0.753562932308647,1.1698862587518086,68.0
